Trip Duration (secs),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
716,53:06.8,05:03.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,45278,Subscriber,1962,male
105,59:20.2,01:05.3,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42314,Subscriber,1991,female
315,59:34.7,04:49.9,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41992,Subscriber,1968,female
525,02:37.8,11:23.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42423,Subscriber,1985,female
1020,03:18.2,20:18.5,3196,Riverview Park,40.7443187,-74.04399090000001,3639,Harborside,40.71925170000001,-74.034234,42342,Subscriber,1991,male
817,08:06.5,21:44.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,45278,Subscriber,1962,male
2740,12:46.9,58:26.9,3194,McGinley Square,40.72533993,-74.06762213,3207,Oakland Ave,40.7376037,-74.05247829999999,42838,Subscriber,1968,female
207,14:36.1,18:03.4,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,42323,Subscriber,1979,male
209,21:21.6,24:51.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,45647,Subscriber,1970,male
418,22:00.5,28:58.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3185,City Hall,40.717732500000004,-74.04384499999999,48929,Subscriber,1965,male
285,22:51.1,27:36.9,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,42601,Subscriber,1962,female
1188,24:40.8,44:29.7,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,45278,Subscriber,1962,male
883,31:45.6,46:28.7,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,46532,Subscriber,1995,male
1054,32:53.7,50:28.4,3196,Riverview Park,40.7443187,-74.04399090000001,3481,York St,40.71649,-74.04105,30303,Subscriber,1982,female
1179,33:53.6,53:33.5,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42157,Subscriber,1974,male
290,34:19.5,39:10.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44682,Subscriber,1982,male
470,38:36.6,46:26.9,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.717732500000004,-74.04384499999999,29072,Subscriber,1987,male
5433,38:44.3,09:18.1,3281,Leonard Gordon Park,40.74590997,-74.05727148,3210,Pershing Field,40.74267714,-74.05178863,45274,Subscriber,1987,female
1952,43:21.6,15:54.4,3207,Oakland Ave,40.7376037,-74.05247829999999,3198,Heights Elevator,40.74871595,-74.04044329999999,31794,Subscriber,1991,male
969,46:19.1,02:28.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,45256,Subscriber,1976,male
712,51:04.6,02:57.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3639,Harborside,40.71925170000001,-74.034234,42419,Subscriber,1973,female
347,00:18.6,06:05.8,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,41076,Subscriber,1969,male
1245,01:36.6,22:22.1,3207,Oakland Ave,40.7376037,-74.05247829999999,3211,Newark Ave,40.72152515,-74.04630454,42838,Subscriber,1968,female
426,03:15.1,10:21.2,3196,Riverview Park,40.7443187,-74.04399090000001,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,38978,Subscriber,1959,male
2499,03:25.1,45:04.2,3202,Newport PATH,40.7272235,-74.03375890000001,3202,Newport PATH,40.7272235,-74.03375890000001,44872,Customer,1977,male
85,15:32.6,16:58.1,3279,Dixon Mills,40.72163014,-74.04996783,3483,Montgomery St,40.71942,-74.05099,40549,Subscriber,1977,male
1363,18:28.7,41:12.0,3198,Heights Elevator,40.74871595,-74.04044329999999,3210,Pershing Field,40.74267714,-74.05178863,42704,Subscriber,1995,male
1198,19:38.2,39:36.5,3211,Newark Ave,40.72152515,-74.04630454,3694,Jackson Square,40.71113,-74.0789,42396,Subscriber,1991,female
223,20:59.0,24:42.8,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,45713,Subscriber,1989,male
915,22:11.9,37:27.6,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44185,Subscriber,1993,male
320,23:29.3,28:49.3,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,42354,Subscriber,1990,male
223,23:31.3,27:15.3,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,28161,Subscriber,1984,male
171,38:53.0,41:44.9,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,38930,Customer,1992,male
293,39:59.7,44:53.0,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3205,JC Medical Center,40.71653978,-74.04963791,39533,Subscriber,1991,female
1149,40:15.1,59:24.3,3187,Warren St,40.721123600000006,-74.03805095,3269,Brunswick & 6th,40.72601173,-74.05038893,46529,Subscriber,1979,male
290,40:43.1,45:33.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,45543,Subscriber,1987,male
514,40:46.0,49:20.0,3198,Heights Elevator,40.74871595,-74.04044329999999,3207,Oakland Ave,40.7376037,-74.05247829999999,25971,Subscriber,1986,male
1611,48:31.7,15:23.5,3275,Columbus Drive,40.718355200000005,-74.03891444,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,43352,Subscriber,1988,female
174,52:45.1,55:39.1,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42350,Subscriber,1990,male
497,55:23.5,03:41.3,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,43098,Customer,1997,male
323,55:35.0,00:58.4,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,33084,Customer,1987,female
269,59:49.8,04:18.8,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,45543,Subscriber,1987,male
1161,01:12.1,20:34.0,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42112,Subscriber,1991,female
352,04:22.6,10:15.6,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42825,Subscriber,1980,male
491,06:36.0,14:47.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,44418,Subscriber,1988,male
480,10:00.1,18:00.5,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,44209,Subscriber,1968,male
497,11:45.7,20:02.9,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.724605100000005,-74.07840595,42494,Subscriber,1991,male
687,12:28.9,23:56.0,3640,Journal Square,40.733670000000004,-74.0625,3280,Astor Place,40.7192822,-74.07126188,44687,Subscriber,1949,female
1538,13:18.2,38:56.5,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,45274,Subscriber,1987,female
410,14:06.7,20:57.5,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.711242299999995,-74.0557013,46532,Subscriber,1981,male
282,31:42.8,36:25.3,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,44971,Subscriber,1967,male
484,34:42.0,42:46.5,3185,City Hall,40.717732500000004,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,40742,Subscriber,1957,female
282,35:34.1,40:16.9,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42232,Subscriber,2000,male
375,42:43.8,48:58.9,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,44852,Subscriber,1991,male
132,42:53.6,45:05.8,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42419,Subscriber,1949,male
784,44:56.8,58:00.8,3640,Journal Square,40.733670000000004,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,43563,Subscriber,1995,male
265,46:28.2,50:53.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44762,Subscriber,1965,male
318,53:00.8,58:19.2,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1984,female
1006,55:51.1,12:38.0,3206,Hilltop,40.7311689,-74.0575736,3681,Grand St,40.71517768,-74.03768331,42120,Subscriber,1991,female
1408,59:08.3,22:36.8,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,41400,Subscriber,1982,male
428,05:32.7,12:41.3,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42157,Subscriber,1987,male
753,05:57.0,18:30.5,3275,Columbus Drive,40.718355200000005,-74.03891444,3275,Columbus Drive,40.718355200000005,-74.03891444,44316,Subscriber,1958,male
393,18:25.4,24:58.7,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,44971,Subscriber,1986,female
250,22:15.7,26:25.8,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,28208,Subscriber,1977,male
256,24:14.4,28:31.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,45543,Customer,1995,male
470,24:15.3,32:05.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,42117,Subscriber,1967,female
242,25:14.9,29:17.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,27485,Subscriber,1991,female
462,26:38.0,34:20.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,43563,Subscriber,1995,male
253,30:05.4,34:19.3,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,38930,Customer,1992,male
236,36:47.2,40:43.6,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,45281,Subscriber,1991,female
561,37:08.3,46:29.8,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,29727,Subscriber,1975,male
739,43:21.5,55:40.7,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3483,Montgomery St,40.71942,-74.05099,33084,Subscriber,1986,male
721,48:34.3,00:36.1,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,42117,Subscriber,1973,female
439,52:20.8,59:40.3,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,39839,Subscriber,1976,male
309,53:25.4,58:34.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,46190,Subscriber,1987,female
288,56:31.6,01:20.0,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42206,Subscriber,1992,male
658,03:02.6,14:00.9,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,43563,Subscriber,1960,male
1126,03:09.1,21:55.5,3198,Heights Elevator,40.74871595,-74.04044329999999,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42376,Subscriber,1989,female
251,04:14.2,08:25.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.721123600000006,-74.03805095,42157,Subscriber,1972,male
215,05:57.6,09:33.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,42825,Subscriber,1986,male
601,09:39.1,19:40.6,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45543,Subscriber,1995,male
655,13:45.3,24:40.5,3205,JC Medical Center,40.71653978,-74.04963791,3638,Washington St,40.7242941,-74.0354826,42117,Subscriber,1973,female
123,15:03.2,17:07.1,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458404,-74.04281706,48740,Subscriber,1989,male
445,18:02.4,25:28.3,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,39533,Subscriber,1967,female
2994,22:03.6,11:58.4,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44185,Subscriber,1995,female
100,25:35.2,27:15.9,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42150,Subscriber,1987,male
669,31:52.0,43:01.4,3195,Sip Ave,40.7308971,-74.06391263,3272,Jersey & 3rd,40.72333159,-74.04595256,44971,Customer,1998,male
352,34:15.9,40:08.4,3187,Warren St,40.721123600000006,-74.03805095,3209,Brunswick St,40.7241765,-74.05065640000001,44543,Subscriber,1970,male
776,36:57.6,49:54.2,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,40306,Subscriber,1986,male
446,45:00.4,52:26.6,3213,Van Vorst Park,40.71848892,-74.04772663,3268,Lafayette Park,40.71346383,-74.06285852,40517,Customer,1997,male
451,49:07.0,56:38.1,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,29387,Customer,1986,male
484,49:43.3,57:48.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3638,Washington St,40.7242941,-74.0354826,46529,Customer,1984,male
392,55:18.6,01:51.2,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,44333,Subscriber,1990,female
476,57:27.7,05:24.7,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,49081,Subscriber,1995,male
206,57:35.8,01:02.3,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,28161,Subscriber,1984,male
276,59:59.9,04:36.8,3185,City Hall,40.717732500000004,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,45278,Subscriber,1991,male
159,05:33.2,08:12.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,45582,Subscriber,1986,male
364,07:56.4,14:01.3,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42535,Subscriber,1993,female
587,11:26.4,21:13.9,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,33008,Subscriber,1969,male
131,12:30.2,14:42.2,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,38906,Subscriber,1990,male
527,15:31.7,24:18.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,44212,Subscriber,1987,male
1624,15:39.2,42:44.1,3211,Newark Ave,40.72152515,-74.04630454,3267,Morris Canal,40.71241882,-74.03852552,45091,Subscriber,1988,male
339,16:46.2,22:25.8,3681,Grand St,40.71517768,-74.03768331,3187,Warren St,40.721123600000006,-74.03805095,42120,Subscriber,1956,male
524,18:00.9,26:45.5,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.03375890000001,31244,Subscriber,1988,male
145,19:15.9,21:41.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,48923,Subscriber,1989,male
2768,26:40.0,12:48.2,3198,Heights Elevator,40.74871595,-74.04044329999999,3210,Pershing Field,40.74267714,-74.05178863,43361,Subscriber,1979,male
270,29:06.8,33:36.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,40709,Subscriber,2000,male
242,30:44.0,34:46.9,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,47256,Subscriber,1986,male
311,33:13.6,38:24.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,41992,Subscriber,1968,female
175,33:55.5,36:50.7,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.721123600000006,-74.03805095,44418,Subscriber,1988,male
641,41:58.0,52:40.0,3194,McGinley Square,40.72533993,-74.06762213,3187,Warren St,40.721123600000006,-74.03805095,42492,Subscriber,1984,male
319,42:52.3,48:11.4,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,38906,Customer,1987,male
412,43:32.0,50:24.7,3209,Brunswick St,40.7241765,-74.05065640000001,3481,York St,40.71649,-74.04105,45352,Subscriber,1985,male
778,53:23.0,06:21.9,3212,Christ Hospital,40.73478582,-74.05044364,3202,Newport PATH,40.7272235,-74.03375890000001,42178,Subscriber,1993,male
195,53:34.1,56:50.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44895,Subscriber,1995,male
1281,55:53.9,17:15.5,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,44418,Subscriber,1979,male
1210,02:36.2,22:46.6,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,42625,Subscriber,1984,female
378,03:40.9,09:59.5,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42105,Subscriber,1982,female
906,03:52.1,18:58.1,3206,Hilltop,40.7311689,-74.0575736,3205,JC Medical Center,40.71653978,-74.04963791,25176,Subscriber,1984,male
817,04:22.5,18:00.0,3187,Warren St,40.721123600000006,-74.03805095,3194,McGinley Square,40.72533993,-74.06762213,38906,Subscriber,1988,male
521,04:47.6,13:28.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44229,Subscriber,1967,male
198,07:49.1,11:07.2,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48924,Subscriber,1988,male
1012,08:48.6,25:41.3,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.71821129999999,-74.08363940000001,44895,Customer,1995,female
857,13:19.3,27:37.1,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.04044329999999,43361,Subscriber,1979,male
130,16:29.2,18:39.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,42614,Subscriber,1970,male
865,16:47.1,31:12.6,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,45277,Subscriber,1979,male
4689,17:57.5,36:07.1,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,44229,Subscriber,1967,male
595,18:25.7,28:20.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.05247829999999,42470,Subscriber,1982,male
370,19:49.5,25:59.7,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,40709,Subscriber,1953,female
173,21:48.7,24:42.5,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,48740,Subscriber,1981,male
581,21:58.4,31:40.3,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,33008,Subscriber,1985,male
279,27:00.6,31:40.5,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,45350,Customer,1991,male
108,29:55.9,31:44.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3187,Warren St,40.721123600000006,-74.03805095,39584,Subscriber,1988,female
117,31:47.9,33:45.1,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,41696,Subscriber,1970,male
563,37:48.1,47:11.5,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.721123600000006,-74.03805095,42635,Subscriber,1979,male
812,37:49.7,51:22.1,3209,Brunswick St,40.7241765,-74.05065640000001,3267,Morris Canal,40.71241882,-74.03852552,44937,Subscriber,1974,male
426,39:46.5,46:52.8,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,46529,Subscriber,1989,female
101,41:00.7,42:42.2,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.04630454,40742,Subscriber,1980,male
265,43:11.1,47:37.1,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.05065640000001,42575,Subscriber,1984,female
1642,43:37.1,10:59.9,3639,Harborside,40.71925170000001,-74.034234,3275,Columbus Drive,40.718355200000005,-74.03891444,29387,Subscriber,1992,female
346,46:20.0,52:06.1,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,43206,Subscriber,1977,female
338,53:09.5,58:48.0,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,42825,Subscriber,1985,male
277,53:50.8,58:28.7,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,42574,Subscriber,1992,male
624,56:44.5,07:08.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,46529,Subscriber,1986,female
234,00:16.8,04:11.4,3198,Heights Elevator,40.74871595,-74.04044329999999,3196,Riverview Park,40.7443187,-74.04399090000001,43361,Subscriber,1991,male
309,00:40.1,05:50.1,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,44916,Subscriber,1981,female
321,00:50.0,06:11.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42435,Subscriber,1989,female
213,03:27.8,07:01.2,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42308,Subscriber,1982,male
160,04:57.5,07:37.5,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,33911,Subscriber,1987,female
358,06:45.2,12:44.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42150,Subscriber,1962,female
220,08:33.4,12:13.8,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42435,Subscriber,1991,male
369,08:35.4,14:44.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3275,Columbus Drive,40.718355200000005,-74.03891444,41696,Subscriber,1972,male
174,09:40.2,12:35.0,3279,Dixon Mills,40.72163014,-74.04996783,3213,Van Vorst Park,40.71848892,-74.04772663,48913,Subscriber,1980,male
300,17:09.2,22:09.2,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44418,Subscriber,1986,male
328,18:22.9,23:51.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,31092,Subscriber,1986,male
362,20:55.4,26:58.2,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44358,Subscriber,1994,female
263,22:12.7,26:36.0,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,28161,Subscriber,1989,female
176,27:07.7,30:04.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,28208,Subscriber,1949,male
572,27:38.3,37:11.0,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,46609,Subscriber,1960,male
1946,27:52.2,00:19.2,3211,Newark Ave,40.72152515,-74.04630454,3638,Washington St,40.7242941,-74.0354826,42614,Customer,1988,male
241,28:22.3,32:23.5,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,41992,Subscriber,1978,female
976,30:56.9,47:13.4,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42209,Subscriber,1956,male
500,32:29.6,40:50.2,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44042,Subscriber,1988,female
332,38:39.7,44:11.8,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,44229,Subscriber,1967,male
257,39:09.7,43:27.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,38906,Subscriber,1984,male
267,40:32.3,45:00.0,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,41992,Subscriber,1978,female
680,42:06.4,53:27.3,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.71925170000001,-74.034234,44937,Subscriber,1962,female
240,42:33.0,46:33.4,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,44452,Subscriber,1964,female
85,43:04.8,44:29.9,3187,Warren St,40.721123600000006,-74.03805095,3275,Columbus Drive,40.718355200000005,-74.03891444,42527,Subscriber,1988,female
232,44:38.9,48:31.1,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,44916,Subscriber,1970,male
459,46:35.7,54:15.2,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,44774,Subscriber,1983,male
197,47:19.7,50:37.7,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.05065640000001,44209,Subscriber,1995,male
422,53:03.2,00:06.1,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.717732500000004,-74.04384499999999,42117,Subscriber,1989,male
187,53:27.1,56:34.3,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,44229,Subscriber,1978,male
174,53:50.1,56:44.9,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26989,Subscriber,1988,female
413,54:20.0,01:13.8,3184,Paulus Hook,40.7141454,-74.0335519,3270,Jersey & 6th St,40.72528911,-74.04557168,42585,Subscriber,1977,male
903,54:44.4,09:47.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3640,Journal Square,40.733670000000004,-74.0625,44762,Subscriber,1992,female
213,55:12.2,58:46.1,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,44452,Subscriber,1975,male
510,56:31.0,05:01.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3202,Newport PATH,40.7272235,-74.03375890000001,46929,Subscriber,1990,female
